Date,Open,High,Low,Close,Adj Close,Volume
7/30/2020,2845.405518,2881.768311,2827.223877,2872.677734,2409.727783,86328061
8/3/2020,2881.768311,2890.859131,2699.953369,2718.134766,2280.090332,373214336
8/4/2020,2727.225586,2799.95166,2727.225586,2799.95166,2348.721924,171919769
8/5/2020,2818.133057,2827.223877,2763.588623,2799.95166,2348.721924,177648668
8/6/2020,2818.133057,2845.405518,2809.04248,2827.223877,2371.599121,126064817
8/7/2020,2827.223877,2845.405518,2781.77002,2827.223877,2371.599121,98910738
8/10/2020,2827.223877,2863.586914,2818.133057,2845.405518,2386.850342,100613457
8/11/2020,2845.405518,2927.222168,2845.405518,2899.949951,2432.604736,189708286
8/12/2020,2899.949951,3063.583496,2899.949951,3045.401855,2554.616211,505369848
8/13/2020,3045.401855,3136.30957,2999.948242,3027.220459,2539.364746,235648930
8/14/2020,3027.220459,3045.401855,2981.766602,3036.311279,2546.990723,109069303
8/18/2020,3036.311279,3209.0354,3036.311279,3199.944824,2684.253906,288206078
8/19/2020,3199.944824,3309.033691,3199.944824,3236.307617,2714.756104,239290433
8/24/2020,3209.0354,3318.124512,3199.944824,3309.033691,2775.761719,214473234
8/25/2020,3336.305908,3454.48584,3309.033691,3454.48584,2897.773438,197233406
8/26/2020,3454.48584,3472.667236,3363.578369,3399.941162,2852.018799,178162157
8/27/2020,3399.941162,3436.304199,3327.215332,3363.578369,2821.516602,206786961
8/28/2020,3372.668945,3399.941162,3318.124512,3354.487549,2813.890625,85678499
8/31/2020,3363.578369,3399.941162,3181.763184,3190.854004,2676.627686,292651694
9/1/2020,3227.217041,3299.943115,3163.581787,3281.761475,2752.88501,216658972
9/2/2020,3290.852295,3327.215332,3263.580078,3327.215332,2791.013428,117619091
9/3/2020,3327.215332,3354.487549,3227.217041,3254.489258,2730.007568,197577052
9/4/2020,3281.761475,3281.761475,3163.581787,3227.217041,2707.130371,148013826
9/7/2020,3227.217041,3245.398438,3181.763184,3190.854004,2676.627686,104297421
9/8/2020,3190.854004,3245.398438,3190.854004,3199.944824,2684.253906,89521636
9/9/2020,3163.581787,3172.672363,3072.674316,3099.946533,2600.370361,196282440
9/10/2020,2999.948242,2999.948242,2890.859131,2890.859131,2424.97876,305637969
9/11/2020,2745.407227,3009.038818,2736.316406,2954.494385,2478.358887,641858446
9/14/2020,2999.948242,3136.30957,2999.948242,3127.21875,2623.247803,303482811
9/15/2020,3127.21875,3145.400146,3009.038818,3027.220459,2539.364746,215087925
9/16/2020,3063.583496,3081.764893,2945.403564,2963.585205,2485.984619,152384862
9/17/2020,2972.676025,3009.038818,2881.768311,2909.040771,2440.230469,184375724
9/18/2020,2909.040771,2972.676025,2899.949951,2927.222168,2455.481689,223172404
9/21/2020,2909.040771,2954.494385,2863.586914,2899.949951,2432.604736,125587849
9/22/2020,2827.223877,2899.949951,2818.133057,2845.405518,2386.850342,148046607
9/23/2020,2881.768311,2890.859131,2772.679443,2799.95166,2348.721924,132670981
9/24/2020,2754.497803,2799.95166,2736.316406,2754.497803,2310.593262,180569548
9/25/2020,2781.77002,2890.859131,2763.588623,2872.677734,2409.727783,186363128
9/28/2020,2890.859131,2936.312988,2799.95166,2809.04248,2356.347412,149014953
9/29/2020,2836.314697,2872.677734,2745.407227,2763.588623,2318.218994,200970281
9/30/2020,2781.77002,2799.95166,2727.225586,2763.588623,2318.218994,184622458
10/1/2020,2809.04248,2881.768311,2781.77002,2872.677734,2409.727783,143036570
10/2/2020,2890.859131,2918.131348,2781.77002,2818.133057,2363.9729,172772944
10/5/2020,2872.677734,2881.768311,2827.223877,2872.677734,2409.727783,101996951
10/6/2020,2927.222168,2945.403564,2890.859131,2899.949951,2432.604736,132900775
10/7/2020,2872.677734,2881.768311,2799.95166,2836.314697,2379.224609,317619596
10/8/2020,2863.586914,2881.768311,2827.223877,2863.586914,2402.101807,136318754
10/9/2020,2863.586914,2881.768311,2836.314697,2863.586914,2402.101807,89241681
