Date,Open,High,Low,Close,Adj Close,Volume
12/6/2019,6340,6395,6320,6395,5764.0625,69920500
12/9/2019,6370,6395,6360,6395,5764.0625,51667500
12/10/2019,6395,6400,6360,6365,5737.022949,57654000
12/11/2019,6365,6385,6350,6380,5750.542969,48469000
12/12/2019,6400,6405,6340,6340,5714.489258,79198500
12/13/2019,6395,6420,6350,6360,5732.516602,70822500
12/16/2019,6340,6395,6340,6360,5732.516602,78684000
12/17/2019,6395,6500,6365,6500,5858.703125,102914500
12/18/2019,6500,6800,6440,6755,6088.544922,181804000
12/19/2019,6700,6720,6590,6600,5948.836914,74171000
12/20/2019,6680,6740,6610,6660,6002.917969,99453000
12/23/2019,6680,6730,6650,6660,6002.917969,46558500
12/26/2019,6660,6725,6660,6680,6020.944824,38188500
12/27/2019,6670,6700,6670,6695,6034.464844,29945000
12/30/2019,6680,6720,6670,6685,6025.450684,61168000
1/2/2020,6695,6780,6680,6690,6029.958008,49445000
1/3/2020,6750,6800,6725,6800,6129.105957,47755500
1/6/2020,6720,6750,6690,6735,6070.518066,27300000
1/7/2020,6735,6770,6730,6740,6075.024902,45022500
1/8/2020,6670,6745,6670,6680,6020.944824,53692500
1/9/2020,6740,6755,6730,6740,6075.024902,40363500
1/10/2020,6765,6825,6710,6725,6061.504883,73362000
1/13/2020,6740,6760,6735,6745,6079.530762,67855000
1/14/2020,6745,6885,6740,6870,6192.199707,93582000
1/15/2020,6870,7060,6800,6835,6160.651855,75623500
1/16/2020,6805,6890,6795,6850,6174.171387,88931500
1/17/2020,6840,6890,6800,6875,6196.705566,38249500
1/20/2020,6950,6975,6830,6835,6160.651855,93554500
1/21/2020,6885,6895,6825,6830,6156.14502,103984500
1/22/2020,6855,6895,6835,6840,6165.158691,94311500
1/23/2020,6885,6895,6830,6840,6165.158691,87728000
1/24/2020,6820,6880,6810,6810,6138.118164,69653500
1/27/2020,6865,6940,6815,6840,6165.158691,39679000
1/28/2020,6835,6845,6755,6790,6120.091309,82615000
1/29/2020,6800,6845,6770,6785,6115.584961,43821000
1/30/2020,6845,6845,6730,6740,6075.024902,71990000
1/31/2020,6800,6805,6480,6480,5840.677246,163136500
2/3/2020,6480,6585,6370,6440,5804.623047,149797000
2/4/2020,6570,6620,6520,6600,5948.836914,113316500
2/5/2020,6780,6780,6650,6730,6066.011719,123002500
2/6/2020,6740,6780,6680,6740,6075.024902,154693500
2/7/2020,6710,6780,6705,6760,6093.051758,82609000
2/10/2020,6760,6785,6630,6785,6115.584961,66578500
2/11/2020,6785,6785,6745,6780,6111.078613,77526500
2/12/2020,6800,6800,6760,6800,6129.105957,69971500
2/13/2020,6820,6820,6740,6790,6120.091309,49737000
2/14/2020,6780,6795,6675,6680,6020.944824,147028500
2/17/2020,6680,6750,6680,6720,6056.998047,115319000
2/18/2020,6685,6720,6670,6695,6034.464844,98436500
2/19/2020,6665,6760,6665,6695,6034.464844,74594000
2/20/2020,6690,6695,6565,6595,5944.330078,136724500
2/21/2020,6600,6660,6595,6615,5962.357422,98261000
2/24/2020,6565,6600,6510,6525,5881.237793,84910000
2/25/2020,6550,6560,6510,6530,5885.743164,86446500
2/26/2020,6500,6535,6420,6420,5786.59668,92824500
2/27/2020,6470,6475,6200,6290,5669.421875,129254500
2/28/2020,6200,6290,6035,6290,5669.421875,169946500
3/2/2020,6290,6290,6035,6080,5480.141113,144871500
3/3/2020,6200,6350,6200,6320,5696.462891,114663500
3/4/2020,6315,6500,6260,6440,5804.623047,83025000
3/5/2020,6540,6540,6340,6435,5800.116699,77583000
3/6/2020,6350,6350,6200,6200,5588.301758,77835500
3/9/2020,6000,6040,5785,5785,5214.246094,140889500
3/10/2020,5840,6010,5840,5925,5340.433594,133667000
3/11/2020,5950,5980,5790,5850,5272.83252,93204500
3/12/2020,5600,5640,5460,5560,5011.444336,129845500
3/13/2020,5560,5560,5560,5560,5011.444336,0
3/16/2020,5560,5560,5560,5560,5011.444336,0
3/17/2020,5495,5505,5120,5120,4614.855469,212200000
3/18/2020,5120,5380,4765,5000,4506.694336,180053500
3/19/2020,4995,4995,4650,4650,4191.226074,264419000
3/20/2020,4600,5385,4325,4735,4267.839844,335132000
3/23/2020,4760,5000,4405,4430,3992.931885,217843500
3/24/2020,4450,4995,4450,4500,4056.025635,253971000
3/26/2020,4650,5395,4650,5280,4759.069824,331633000
3/27/2020,5360,5895,5355,5510,4966.377441,269683000
3/30/2020,5480,5555,5155,5495,4952.85791,159964500
3/31/2020,5660,5710,5485,5525,4979.898438,182638500
4/1/2020,5560,5750,5425,5480,4939.337891,152831500
4/2/2020,5470,5470,5360,5410,4876.243652,136623500
4/3/2020,5460,5530,5365,5495,4952.85791,110506000
4/6/2020,5520,5740,5495,5735,5169.179199,78184000
4/7/2020,5735,6100,5580,5655,5097.071777,149153500
4/8/2020,5655,5660,5480,5635,5079.044922,106111500
4/9/2020,5600,5695,5500,5595,5042.991699,89997000
4/13/2020,5540,5615,5480,5500,4957.364746,58043000
4/14/2020,5505,5590,5445,5515,4970.884766,95796000
4/15/2020,5515,5630,5445,5485,4943.844727,95342000
4/16/2020,5485,5520,5185,5240,4723.016113,176990500
4/17/2020,5300,5445,5280,5425,4889.76416,160935500
4/20/2020,5430,5500,5330,5355,4826.669922,90744000
4/21/2020,5355,5355,5160,5160,4731.310059,73431000
4/22/2020,5160,5235,5045,5145,4717.556641,107263500
4/23/2020,5180,5245,5120,5120,4694.633789,105419500
4/24/2020,5120,5140,4920,4920,4511.25,131149500
4/27/2020,4940,5020,4855,4960,4547.92627,151103500
4/28/2020,4960,4975,4805,4830,4428.727051,180488000
4/29/2020,4825,4850,4800,4850,4447.06543,121161000
4/30/2020,4880,5250,4880,5170,4740.47998,174081000
5/4/2020,5150,5300,5000,5220,4786.32666,114497500
5/5/2020,5220,5340,5200,5285,4845.925781,118643500
5/6/2020,5315,5370,5300,5355,4910.110352,86395500
5/8/2020,5345,5400,5150,5245,4809.248535,123028000
5/11/2020,5245,5325,5245,5295,4855.094727,40615500
5/12/2020,5340,5340,5030,5220,4786.32666,118660000
5/13/2020,5160,5170,5085,5110,4685.463867,94973000
5/14/2020,5070,5110,4905,4920,4511.25,131268000
5/15/2020,4920,4995,4680,4785,4387.464844,205790000
5/18/2020,4800,4845,4750,4765,4369.126953,139997500
5/19/2020,4840,4960,4680,4680,4291.188965,128504500
5/20/2020,4720,4800,4690,4765,4369.126953,119158000
5/26/2020,4775,5000,4775,4970,4557.095703,176076500
5/27/2020,4970,5000,4855,4965,4552.51123,151753500
5/28/2020,5000,5320,5000,5295,4855.094727,229233000
5/29/2020,5295,5295,5190,5190,4758.818848,399414000
6/2/2020,5260,5500,5240,5360,4914.694824,181369500
6/3/2020,5410,5780,5400,5780,5299.80127,279673500
6/4/2020,5780,5990,5600,5790,5308.970703,236158500
6/5/2020,5790,5855,5585,5725,5249.371094,88157500
6/8/2020,5755,5925,5755,5900,5409.83252,173557500
6/9/2020,5940,5995,5795,5805,5322.724121,100110000
6/10/2020,5800,5865,5595,5800,5318.140137,115382500
6/11/2020,5750,5810,5605,5680,5208.108887,85187500
6/12/2020,5680,5680,5480,5670,5198.940918,96044000
6/15/2020,5680,5710,5500,5500,5043.063477,100844500
6/16/2020,5580,5795,5580,5760,5281.463379,91518500
6/17/2020,5800,5800,5680,5720,5244.786133,79800000
6/18/2020,5720,5740,5585,5585,5121.001953,68032000
6/19/2020,5600,5650,5545,5575,5111.833008,110071000
6/22/2020,5595,5660,5530,5540,5079.740723,51590500
6/23/2020,5570,5660,5520,5620,5153.094238,69954000
6/24/2020,5650,5760,5640,5705,5231.032227,57333000
6/25/2020,5700,5745,5640,5725,5249.371094,51415000
6/26/2020,5720,5760,5640,5645,5176.01709,57467500
6/29/2020,5640,5695,5585,5675,5203.524414,48796500
6/30/2020,5700,5740,5660,5695,5221.86377,74474000
7/1/2020,5700,5800,5675,5800,5318.140137,63959000
7/2/2020,5775,5870,5760,5870,5382.324219,75585500
7/3/2020,5870,5905,5840,5870,5382.324219,52219000
7/6/2020,5860,5935,5850,5935,5441.924316,67800000
7/7/2020,5940,5995,5900,5990,5492.35498,74168000
7/8/2020,5990,6265,5980,6200,5684.908203,106444500
7/9/2020,6210,6240,6030,6100,5593.216309,93543500
7/10/2020,6100,6240,6080,6200,5684.908203,67224000
7/13/2020,6230,6240,6140,6175,5661.985352,86006000
7/14/2020,6175,6200,6110,6200,5684.908203,45616500
7/15/2020,6200,6240,6150,6150,5639.0625,61468000
7/16/2020,6150,6200,6140,6180,5666.570313,66520500
7/17/2020,6135,6180,6040,6120,5611.553711,73348000
7/20/2020,6120,6160,6060,6140,5629.893066,59794500
7/21/2020,6100,6235,6100,6200,5684.908203,84159500
7/22/2020,6210,6250,6130,6180,5666.570313,44725500
7/23/2020,6180,6215,6140,6200,5684.908203,84026500
7/24/2020,6200,6200,6100,6100,5593.216309,58366500
7/27/2020,6100,6140,6000,6100,5593.216309,41972500
7/28/2020,6120,6200,6060,6185,5671.153809,65279000
7/29/2020,6185,6185,6100,6135,5625.308105,50262500
7/30/2020,6135,6240,6055,6240,5721.585449,80533500
8/3/2020,6220,6235,5825,6130,5620.723633,137079000
8/4/2020,6155,6220,6130,6210,5694.077148,79357000
8/5/2020,6200,6220,6100,6205,5689.492676,49393000
8/6/2020,6215,6295,6185,6260,5739.923828,55258500
8/7/2020,6265,6285,6160,6180,5666.570313,43621000
8/10/2020,6180,6200,6105,6120,5611.553711,37774500
8/11/2020,6140,6200,6130,6175,5661.985352,38795500
8/12/2020,6175,6260,6160,6260,5739.923828,35612000
8/13/2020,6260,6300,6180,6300,5776.600098,48581000
8/14/2020,6300,6405,6240,6405,5872.877441,57316000
8/18/2020,6405,6425,6300,6360,5831.615234,81563500
8/19/2020,6360,6410,6310,6330,5804.107422,58793500
8/24/2020,6340,6380,6280,6315,5790.353027,66882500
8/25/2020,6320,6380,6305,6365,5836.200195,49211000
8/26/2020,6385,6390,6305,6340,5813.277344,42983000
8/27/2020,6365,6600,6340,6600,6051.675781,68326000
8/28/2020,6560,6600,6425,6495,5955.399902,52292500
8/31/2020,6500,6540,6275,6275,5753.676758,97032000
9/1/2020,6280,6520,6240,6520,5978.323242,67446000
9/2/2020,6520,6560,6365,6435,5900.384766,66065000
9/3/2020,6465,6500,6300,6500,5959.983887,68208500
9/4/2020,6450,6450,6265,6380,5849.954102,80613500
9/7/2020,6335,6360,6200,6285,5762.846191,64249500
9/8/2020,6285,6360,6285,6335,5808.691895,39649000
9/9/2020,6300,6320,6210,6245,5726.169922,49285000
9/10/2020,6220,6220,5810,5810,5327.308594,175735000
9/11/2020,5800,5975,5620,5905,5414.416504,403032500
9/14/2020,6000,6115,5985,6050,5547.369629,138115000
9/15/2020,6040,6100,5860,5860,5373.155762,170087000
9/16/2020,5860,5870,5745,5750,5272.293945,158565500
9/17/2020,5750,5855,5665,5755,5276.878418,138796000
9/18/2020,5700,5735,5570,5630,5162.262695,316912000
9/21/2020,5640,5735,5595,5605,5139.340332,112443000
9/22/2020,5520,5565,5430,5450,4997.216797,163442500
9/23/2020,5450,5585,5425,5505,5047.647949,100517000
9/24/2020,5430,5535,5390,5445,4992.633301,88618500
9/25/2020,5480,5625,5460,5610,5143.924805,100705000
9/28/2020,5650,5695,5500,5515,5056.817383,93522000
9/29/2020,5575,5635,5460,5505,5047.647949,117778500
9/30/2020,5565,5565,5420,5420,4969.709961,107377000
10/1/2020,5485,5570,5480,5570,5107.248047,56893000
10/2/2020,5560,5565,5440,5505,5047.647949,66848000
10/5/2020,5515,5560,5460,5520,5061.402344,58291000
10/6/2020,5630,5715,5600,5700,5226.448242,141955500
10/7/2020,5600,5755,5580,5755,5276.878418,89937500
10/8/2020,5790,5800,5710,5780,5299.80127,77384500
10/9/2020,5750,5775,5720,5775,5295.216797,54250500
10/12/2020,5840,5875,5830,5855,5368.570313,82918500
10/13/2020,5840,5860,5770,5855,5368.570313,48250500
10/14/2020,5840,5900,5810,5900,5409.83252,83117500
10/15/2020,5875,5880,5760,5785,5304.385742,82067000
10/16/2020,5785,5790,5730,5760,5281.463379,89051500
10/19/2020,5750,5900,5710,5900,5409.83252,56871500
10/20/2020,5880,5880,5785,5805,5322.724121,74995500
10/21/2020,5860,5865,5730,5780,5299.80127,77944000
10/22/2020,5740,5800,5705,5800,5318.140137,96872500
10/23/2020,5840,5840,5750,5770,5290.631836,66328000
10/26/2020,5725,5835,5725,5815,5331.894043,70452500
10/27/2020,5815,5830,5755,5790,5308.970703,89482000
11/2/2020,5760,5825,5720,5820,5336.478027,151006500
11/3/2020,5840,5895,5835,5890,5400.663086,78152000
11/4/2020,5900,5940,5785,5820,5336.478027,78626000
11/5/2020,5900,6180,5900,6150,5639.0625,161090000
11/6/2020,6160,6300,6060,6300,5776.600098,137303500
11/9/2020,6300,6400,6215,6285,5762.846191,82739500
11/10/2020,6395,6600,6380,6480,5941.645996,191073500
11/11/2020,6540,6565,6480,6540,5996.661133,131383500
11/12/2020,6410,6495,6405,6420,5886.630371,83082500
11/13/2020,6420,6450,6320,6390,5859.123535,82374500
11/16/2020,6485,6485,6385,6480,5941.645996,54905000
11/17/2020,6500,6565,6490,6550,6005.830078,119784000
11/18/2020,6550,6575,6540,6570,6024.168457,99789000
11/19/2020,6520,6640,6515,6615,6065.429688,147346500
11/20/2020,6640,6650,6550,6600,6051.675781,68468500
11/23/2020,6600,6610,6550,6600,6051.675781,75265500
11/24/2020,6600,6600,6545,6565,6019.583984,72349500
11/25/2020,6580,6585,6380,6410,5877.460938,170140500
11/26/2020,6350,6490,6300,6480,5941.645996,64339000
11/27/2020,6480,6490,6380,6385,5854.538574,87361500
11/30/2020,6385,6400,6135,6205,5689.492676,393091500
12/1/2020,6220,6435,6220,6395,5863.70752,114563500
12/2/2020,6460,6485,6340,6450,5914.137695,93897500
12/3/2020,6500,6525,6425,6460,5923.307617,98210000
12/4/2020,6460,6465,6360,6390,5859.123535,64995500
12/7/2020,6500,6580,6480,6520,5978.323242,96636000
12/8/2020,6520,6520,6425,6490,5950.814941,70561500
12/10/2020,6590,6600,6540,6575,6047.015137,151420500
12/11/2020,6600,6780,6595,6735,6194.166992,214160000
12/14/2020,6800,6830,6795,6820,6272.341797,179785500
12/15/2020,6830,6900,6605,6790,6244.750488,164024500
12/16/2020,6860,6950,6840,6950,6391.901855,138674000
12/17/2020,6965,7000,6820,6935,6378.107422,91920000
12/18/2020,6935,6935,6755,6800,6253.947754,147238500
12/21/2020,6890,6890,6800,6830,6281.538574,93692500
12/22/2020,6740,6820,6710,6715,6175.773438,61790500
12/23/2020,6905,6905,6620,6725,6184.970215,76948000
12/28/2020,6790,6820,6660,6780,6235.554199,60234000
12/29/2020,6775,6810,6740,6765,6221.758301,34212500
12/30/2020,6800,6800,6700,6770,6226.356934,52675500
1/4/2021,6800,6855,6720,6835,6286.136719,47937000
1/5/2021,6860,7090,6850,7090,6520.660156,104831000
1/6/2021,7050,7075,6880,6945,6387.304199,89753500
1/7/2021,7000,7050,6910,6965,6405.698242,71360000
1/8/2021,7035,7080,6975,7050,6483.87207,75033500
1/11/2021,7150,7360,7145,7345,6755.183594,169034500
1/12/2021,7345,7380,7160,7160,6585.039063,95235000
1/13/2021,7245,7275,7070,7120,6548.250488,76581500
